index,long,lat,file_path
199,-90.18521870000001,38.624043,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn43s447.jpg
200,-90.1852257,38.6240151,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn45s554.jpg
201,-90.1852302,38.6239852,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn47s683.jpg
202,-90.1852391,38.6239626,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn49s849.jpg
203,-90.18526700000001,38.6239399,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn50s993.jpg
204,-90.18530170000001,38.6239191,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn53s264.jpg
205,-90.18533670000001,38.623900400000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn55s572.jpg
206,-90.18536470000001,38.6238843,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn57s500.jpg
207,-90.1853952,38.6238656,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn59s293.jpg
208,-90.18542380000001,38.6238422,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn01s667.jpg
209,-90.1854552,38.6238229,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn04s015.jpg
210,-90.1854868,38.6238006,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn06s199.jpg
211,-90.1855123,38.6237797,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn08s481.jpg
212,-90.1855285,38.6237683,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn10s097.jpg
213,-90.18553750000001,38.6237628,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn10s957.jpg
214,-90.18555280000001,38.623758,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn11s750.jpg
215,-90.1855762,38.6237796,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn14s616.jpg
216,-90.1855942,38.6238085,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn23s161.jpg
217,-90.185607,38.6238368,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn25s482.jpg
218,-90.18562510000001,38.623862100000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H35mn27s704.jpg
