index,long,lat,file_path
159,-90.19101079605556,38.626594011272225,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn23s601.jpg
160,-90.19101079605556,38.626594011272225,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn24s487.jpg
161,-90.19103445714167,38.62660045783611,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn25s500.jpg
162,-90.19104728491666,38.62659904454722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn26s939.jpg
163,-90.19104728491666,38.62659904454722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn27s458.jpg
164,-90.19105750196111,38.62660297967222,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn28s025.jpg
165,-90.19105750196111,38.62660297967222,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn28s537.jpg
166,-90.19108930108334,38.626612397066665,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn30s067.jpg
167,-90.19108930108334,38.626612397066665,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn30s633.jpg
168,-90.19110235434445,38.62662003199444,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn31s172.jpg
169,-90.19114051297501,38.626615610883334,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn32s603.jpg
170,-90.19114051297501,38.626615610883334,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn33s182.jpg
171,-90.19116103452501,38.626605043786114,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn35s577.jpg
172,-90.19119839230001,38.62660479690833,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn37s543.jpg
173,-90.19122628088611,38.62663822210278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn40s526.jpg
174,-90.19122628088611,38.62663822210278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn41s547.jpg
175,-90.19126273381389,38.626670382755556,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn43s560.jpg
176,-90.19129344892501,38.62667061180278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn45s774.jpg
177,-90.19129344892501,38.62667061180278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn46s236.jpg
178,-90.1913467085639,38.62668117148611,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn48s516.jpg
179,-90.19136580608055,38.62669064456389,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn51s311.jpg
180,-90.19138467109167,38.626698994097225,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn51s820.jpg
181,-90.19138467109167,38.626698994097225,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn52s304.jpg
